"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing"
"Paris Basin","FrAtlBA",-2200,88.2,3.22850589194172,2.55293896533409,3.2246389824601,1.74560165312582,0.1,0.35,0.1,0.1,1.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA,0,0,0,NA,0
"Paris Basin","FrHallA",-1000,90.2,2.77090759469214,2.97123845921499,2,1.5,0.1,0.277777777777778,0.1,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Paris Basin","FrHallB",-900,88.2,3.77992160353824,3.23775714886908,2.59268121273877,2.25,0.09,0.35,0.233333333333333,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Paris Basin","FrHallB",-800,88.2,3.744403453528,3.23775714886908,3.02191071753608,2.25,0.09,0.35,0.233333333333333,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Paris Basin","FrHallC",-700,92.2,3.67662163811988,3.40180407013309,3.51364242080857,2.31886923784502,0.1,0.43,0.233333333333333,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Paris Basin","FrHallD",-600,88.2,5.06035548180582,3.86871147089986,3.69897000433602,2.37564298434956,0.1,0.51,0.233333333333333,0.1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Paris Basin","FrTeneA",-400,84.3,4.30332882857458,3.09691001300806,3.79137328637975,2.75,0.18,0.59,0.233333333333333,0.1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,NA,0,0,0,NA,0
"Paris Basin","FrTeneB",-300,86.3,4.85676379245465,3.09691001300806,1.69897000433602,3.66666666666667,0.327272727272727,0.609090909090909,0.925,0.1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.9,NA,0,0,0,NA,1
"Paris Basin","FrTeneB",-200,86.3,4.85676379245465,3.09691001300806,3.30868205828108,3.66666666666667,0.327272727272727,0.609090909090909,0.925,0.1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.9,NA,0,0,0,NA,1
"Paris Basin","FrTeneC",-100,84.3,4.85840681222906,4.17609125905568,3.95451252502686,3.44192571803991,0.388888888888889,0.654545454545455,0.925,0.1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.366666666666667,0.9,2.73774459023812,1,0,1,1,1
"Paris Basin","FrMervE",500,90.2,6.21726981858865,5.40432152516446,4.41237300933072,4.6,0.672727272727273,0.96,0.8,0.928571428571429,5,1,4,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Paris Basin","FrMervM",600,90.2,5.94765565200344,5.36172783601759,4.3357620421504,4.69152573736109,0.7,0.881818181818182,0.816666666666667,0.971428571428571,5,1,4,NA,6,NA,6,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Paris Basin","FrMervL",700,90.2,6.05043499917558,5.39794000867204,4.47066535947306,4.6543432041359,0.636363636363636,0.881818181818182,0.816666666666667,0.957142857142857,5,1,4,NA,6,NA,6,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1
"Paris Basin","FrCarlE",800,94.1,7.17609125905568,6.34242268082221,4.38579444099219,5.07561436836802,0.727272727272727,0.681818181818182,0.816666666666667,0.9625,5,1,4,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6.57553493508624,1,1,1,1,1
"Paris Basin","FrCarlL",900,92.2,6.72504651473951,5.90308998699194,4,4.73343596390886,0.554545454545455,0.790909090909091,0.816666666666667,0.957142857142857,5,1,4,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,5.88663752383048,1,1,1,1,1
"Paris Basin","FrCaptE",1000,92.2,5.6644282272941,5.82930377283103,4.39794000867204,5.08714585779558,0.390909090909091,0.736363636363636,0.816666666666667,0.971428571428571,4.5,1,4,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6.43572928897788,1,1,1,1,1
"Paris Basin","FrCaptE",1100,92.2,5.6644282272941,4.1793689023022,4.39794000867204,5.03343976752115,0.390909090909091,0.736363636363636,0.816666666666667,0.971428571428571,4.5,1,4,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6.43572928897788,1,1,1,1,1
"Paris Basin","FrCaptL",1200,92.2,7.14612803567824,5.51851393987789,5.17609125905568,4.6115889336747,0.890909090909091,0.9,0.816666666666667,0.975,5,1,1,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6.75566300444441,1,1,1,1,1
"Paris Basin","FrCaptL",1300,92.2,7.23044892137827,5.54406804435028,5.30102999566398,4.6115889336747,0.809090909090909,0.9,0.816666666666667,0.975,5,1,1,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6.75566300444441,1,1,1,1,1
"Paris Basin","FrValoE",1400,92.2,6.97772360528885,5.53147891704226,5.17609125905568,4.60643955597671,0.981818181818182,0.9,0.816666666666667,0.95,4.5,1,1,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6.45039218968546,1,1,1,1,1
"Paris Basin","FrValoL",1500,92.2,7.25527250510331,5.67122945781801,5.44283140853361,6.35334355589105,0.881818181818182,0.872727272727273,0.833333333333333,0.9625,5,1,1,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Paris Basin","FrBurbE",1600,94.1,7.32221929473392,6.41497334797082,5.65801139665711,6.10426952851052,0.881818181818182,0.966666666666667,0.816666666666667,0.95,5,1,1,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1
"Paris Basin","FrBurbL",1700,94.1,7.40312052117582,6.31112211650215,5.72427586960079,6.6554419241372,0.990909090909091,0.975,0.833333333333333,0.975,6,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,6.34383061276562,1,1,1,1,1
"Sogdiana","TjSaraz",-3500,70.6,2.96529603155609,3.45774854031503,3.4988463917558,2.14455671621682,0.1,0.390909090909091,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Sogdiana","KzAndro",-2000,64.7,2.68630935366859,4.23685337531434,2.39794000867204,1.28833529621239,0.1,0.3,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Sogdiana","UzKok01",-1400,80.4,2.69397328826884,2.99629058217539,1.95500273327477,1.16396503008545,0.1,0.08,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Sogdiana","UzKok01",-1000,82.4,4.86728915036544,4.42856462565849,3.59557412083956,1.16396503008545,0.1,0.08,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Sogdiana","UzKhw01",-900,43.1,4.30150373490189,4.97222759106357,4.34950426994852,1.23393167243757,0.1,0.933333333333333,0.15,0,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Sogdiana","UzKhw01",-800,45.1,4.81364947492401,4.3179379382182,4.38996644284444,2.57590669962318,0.1,0.933333333333333,0.15,0,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Sogdiana","UzKok02",-700,66.7,4.49681315292837,4.74545147605199,4.38996644284444,1.84344459309494,0.4,0.333333333333333,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Sogdiana","AfGrBct",-200,90.2,7.14491021333565,5.8489985103563,4.52818681209119,3.41074106674412,0.7625,0.8,0.814285714285714,0.9375,5,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,3,0.333333333333333,1,1.64296426697649,1,1,1,1,1
"Sogdiana","AfTochr",-100,66.7,7.10419215700165,4.10758608646425,5.30239392347438,2.65202491992543,0.5,0.644444444444444,0.94,0.9,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.55,0.9,1.67623858851029,1,0,1,NA,1
"Sogdiana","AfTochr",0,66.7,5.33363391233823,4.10758608646425,3.93227191357256,2.65202491992543,0.5,0.644444444444444,0.94,0.9,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.55,0.9,1.67623858851029,1,0,1,NA,1
"Sogdiana","AfKushn",100,84.3,7.20873282132026,6.38082397840492,5.17609125905568,3.88007497351401,0.777777777777778,0.809090909090909,0.833333333333333,1,5,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,3,0.55,1,3.47998236708845,1,1,1,1,1
"Sogdiana","AfKushn",200,84.3,7.05814862079811,6.30832546013066,5,3.88007497351401,0.777777777777778,0.809090909090909,0.833333333333333,1,5,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,3,0.55,1,3.47998236708845,1,1,1,1,1
"Sogdiana","AfHepht",500,76.5,7.42324587393681,6.44770569396277,6.02600794557779,2.79243402728211,0.585714285714286,0.914285714285714,0.816666666666667,1,5,1,2,NA,6,NA,6,NA,NA,NA,NA,NA,3,0.55,1,1,1,1,1,1,1
"Sogdiana","KgWTurk",600,74.5,6.20416216539181,6.50090570848749,4.28377960769065,3.11044678714566,0.7,0.785714285714286,0.816666666666667,0.925,3.6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.633333333333333,1,1.44606827768292,1,0,1,NA,1
"Sogdiana","UzSogdi",700,94.1,4.10308410801393,4.22754638126376,4.20560579026413,2.59365670563237,0.772727272727273,0.79,0.833333333333333,0.975,5,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,3,0.55,1,2.02943649805867,1,1,1,1,1
"Sogdiana","UzSamnd",900,98,6.77815125038364,6.39794000867204,5.11394335230684,4.45144109305459,0.9,0.916666666666667,0.828571428571429,1,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Sogdiana","KgKarKh",1000,98,6.39794000867204,6.30102999566398,5.30102999566398,4,0.881818181818182,0.791666666666667,0.828571428571429,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Sogdiana","KgKarKh",1100,92.2,4.73001244916297,5.20677486850078,5.2476534012136,4,0.881818181818182,0.791666666666667,0.828571428571429,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Sogdiana","KgKarKh",1200,98,6.36670687766971,6.14236173771936,5.31963332571851,4,0.881818181818182,0.791666666666667,0.828571428571429,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Sogdiana","UzChagt",1300,88.2,6.34466887211544,6.54406804435028,4.71085832706954,3.43207268146417,0.527272727272727,0.76,0.816666666666667,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,0.9,1,1.64521132602511,1,1,1,1,1
"Sogdiana","UzTimur",1400,96.1,7.69019608002851,6.74036268949424,5.17609125905568,4.48086311539877,0.827272727272727,0.881818181818182,0.828571428571429,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2.05484206730996,1,1,1,1,1
"Sogdiana","UzTimur",1500,92.2,6.44324358972475,5.50296644007736,5.17609125905568,4.48086311539877,0.827272727272727,0.881818181818182,0.828571428571429,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2.05484206730996,1,1,1,1,1
"Sogdiana","UzJanid",1600,78.4,5.90214335777014,5.48939753253457,4.55503547217716,3.96398407077735,0.8625,0.857142857142857,0.8,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2.00622238219126,1,1,1,1,1
"Sogdiana","UzJanid",1700,78.4,5.80591509524513,5.48939753253457,4.6563104256004,3.96398407077735,0.8625,0.857142857142857,0.8,0.9875,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2.00622238219126,1,1,1,1,1
"Southern China Hills","CnHQngL",1800,70.6,5.30102999566398,4.00715010536668,3.89901653922489,2,0.857142857142857,0.6,0,0.125,4,1,2,NA,NA,NA,NA,NA,1.33333333333333,NA,NA,NA,2,0,0,1,0,0,0,NA,0
"Susiana","IrPrCer",-7800,84.3,1.62977569385879,2.01310937075651,2.55877266822844,0.75,0.09,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,0,0,0,NA,0
"Susiana","IrForma",-7200,86.3,2.81828242840304,4.47594421323283,2.69741284698387,0.75,0.0909090909090909,0.181818181818182,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,0,0,0,NA,0
"Susiana","IrArcha",-7000,76.5,3.51082050449972,3.04322668349528,2.82576242491092,1,0.1,0.214285714285714,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Susiana","IrKhzE*",-6000,68.6,2.36460341541207,1.76045149415718,2.59811116361343,1,0.1,0.45,0,0,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Susiana","IrKhzEM",-5700,82.4,3.17288956160393,3.18832565245385,2.62295135210929,1.1607307698125,0.0909090909090909,0.3125,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Susiana","IrKhzM*",-5100,82.4,3.58396501709039,3.65055357613702,3.45521939435949,1.03398295001818,0.172727272727273,0.3,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Susiana","IrKhzM*",-5000,82.4,3.61697840105019,2.48700745854584,3.45521939435949,1.28398295001818,0.172727272727273,0.3,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,1,0,0,0,NA,0
"Susiana","IrKhzL*",-4700,78.4,3.52558943457396,2.77950255156407,3.52602337846298,1.65484843101945,0.154545454545455,0.328571428571429,0,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,NA,0,0,0,NA,0
"Susiana","IrSusa1",-4300,84.3,4.03601653917083,3.3782578515525,2.92067549094488,1.69426500279398,0.336363636363636,0.328571428571429,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,1,0
"Susiana","IrSusa1",-3900,84.3,2.98906848220947,1.83685918740377,2.92067549094488,1.69426500279398,0.336363636363636,0.328571428571429,0.15,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,1,0
"Susiana","IrSusa2",-3800,68.6,2.98906848220947,1.25818205700175,2.5659864755497,2.51563691539682,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.99280885159877,0,0,0,1,1
"Susiana","IrSusa2",-3700,72.5,3.9378681152176,2.97190347273635,2.5659864755497,2.75781845769841,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.99280885159877,0,0,0,1,1
"Susiana","IrSusa2",-3600,72.5,4.27014293997874,3.30255418306704,3.28440211038764,2.75781845769841,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.99280885159877,0,0,0,1,1
"Susiana","IrSusa2",-3500,72.5,4.19782503688033,3.69604364640603,3.69897000433602,2.93443149061542,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.99280885159877,0,0,0,1,1
"Susiana","IrSusa2",-3400,72.5,4.32052040511357,4.29535712457413,3.69897000433602,3.25781845769841,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.99280885159877,0,0,0,1,1
"Susiana","IrSusa2",-3300,72.5,4.36900561883753,3.11723358510136,3.69897000433602,3.25781845769841,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.99280885159877,0,0,0,1,1
"Susiana","IrSusa2",-3200,72.5,3.83884909073726,2.43646363510365,3.62958609487497,3.25781845769841,0.428571428571429,0.68,0.98,0.95,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.99280885159877,0,0,0,1,1
"Susiana","IrSusa3",-3100,68.6,3.83884909073726,2.63054549579542,3.62958609487497,3.31599403992472,0.428571428571429,0.725,0.98,0.9,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.75281672648303,0,0,0,1,1
"Susiana","IrSusa3",-3000,66.7,4.80039339743884,3.2971881971876,3.6682938710907,2.81215458437706,0.428571428571429,0.725,0.98,0.9,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2.75281672648303,0,0,0,1,1
"Susiana","IrAwanE",-2600,70.6,5.9413671104904,5.41651998768585,3.88553756209656,4.05015994773583,0.6375,0.825,0.98,0.925,2.7,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,0,0,1,2.41339673640349,0,0,0,1,1
"Susiana","IqAkkad",-2200,82.4,6.20503037434773,4.78802516668503,4.38208003286622,4.86093306732562,0.71,0.966666666666667,0.833333333333333,0.985714285714286,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,0.3,1,4,1,0,1,1,1
"Susiana","IqUrIII",-2100,51,5.31664209647924,4.7030594017983,4.72473353640845,4.36872446187687,1,1,1,1,3,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,2,0.333333333333333,1,4,1,0,1,1,1
"Susiana","IrShima",-2000,51,5.44359010701361,5.2362941340005,3.89441011228399,3.67235354663609,0.9,0.925,0.842857142857143,0.9,3,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,2,0.366666666666667,1,2.53953945221824,1,0,1,1,1
"Susiana","IrSukkE",-1900,58.8,5.26290841338269,4.80588689011229,4.08118638775314,4.1414452849078,0.92,0.957142857142857,0.98,0.9,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,0.366666666666667,1,2.67102112270347,1,0,1,1,1
"Susiana","IrSukkE",-1800,58.8,5.85020139695171,5.53130679155881,4.30391974919879,4.1414452849078,0.92,0.957142857142857,0.98,0.9,3,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,0.366666666666667,1,2.67102112270347,1,0,1,1,1
"Susiana","IrSukkL",-1700,60.8,5.32990388962416,5.63601373007559,4.01316878198551,3.5828155389477,0.9,0.914285714285714,0.842857142857143,0.9,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,0.366666666666667,1,2.08782699575535,1,0,1,1,1
"Susiana","IrSukkL",-1600,60.8,6.29538712722952,5.28472168521792,3.93990676127475,3.5828155389477,0.9,0.914285714285714,0.842857142857143,0.9,2.7,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,2,0.366666666666667,1,2.08782699575535,1,0,1,1,1
"Susiana","IrMElm1",-1500,60.8,5.31254837119738,5.40396199322523,4.19391627815747,3.51967792631394,0.92,0.916666666666667,0.842857142857143,1,1,1,2,NA,6,NA,4,NA,2,NA,NA,NA,2,0.366666666666667,1,3.32244397955535,1,0,1,1,1
"Susiana","IrMElm2",-1400,58.8,5.93509417653752,5.5227615290594,4.85373119948284,3.25843762602597,0.9,0.9,0.98,0.966666666666667,1,1,2,NA,6,NA,4,NA,2,NA,NA,NA,2,0.366666666666667,1,2.02669007492385,1,0,1,1,1
"Susiana","IrMElm2",-1300,60.8,5.46281517981973,5.5227615290594,3.99249314617846,3.25843762602597,0.9,0.9,0.98,0.966666666666667,1,1,2,NA,6,NA,4,NA,2,NA,NA,NA,2,0.366666666666667,1,2.02669007492385,1,0,1,1,1
"Susiana","IrMElm3",-1200,66.7,5.5619815220534,5.46754386617091,3.30611705323946,3.03473069720791,0.95,0.928571428571429,0.842857142857143,1,3,1,2,NA,6,NA,4,NA,2,NA,NA,NA,2,0.366666666666667,1,3.37321509493725,1,0,1,1,1
"Susiana","IrNElm1",-900,35.3,5.44137846733398,4.87672620316583,3.70476963348697,3.71417679525786,0.9,0.6,0.76,0.75590789066412,2.7,1,2,NA,6,NA,4,NA,2,NA,NA,NA,2,0.366666666666667,0.9,NA,1,0,1,1,1
"Susiana","IrNElm2",-700,58.8,6.60659565894872,5.48310243077794,4.53954295693122,3.71126087053698,0.725,0.95,0.842857142857143,1.00449579756617,2.7,1,2,NA,6,NA,4,NA,2,NA,NA,NA,2,0.366666666666667,1,NA,1,0,1,1,1
"Susiana","IrNElm3",-600,41.2,4.76825936670603,4.83612303897192,4.45676030433473,2,0.9,0.9,0.842857142857143,1,2.7,1,2,NA,6,NA,4,NA,2,NA,NA,NA,2,0.366666666666667,1,NA,1,0,1,1,1
"Susiana","IrAchae",-500,98,7.40537751661309,6.74036268949424,5.30102999566398,5.05912641287772,0.972727272727273,0.891666666666667,0.828571428571429,0.925,5,1,2,NA,4,NA,4,NA,2,NA,NA,NA,3,0.633333333333333,1,3.21078053074982,1,1,1,1,1
"Susiana","IrAchae",-400,98,7.49099193093391,6.57978359661681,5.30102999566398,5.05912641287772,0.972727272727273,0.891666666666667,0.828571428571429,0.925,5,1,2,NA,4,NA,4,NA,2,NA,NA,NA,3,0.633333333333333,1,3.21078053074982,1,1,1,1,1
"Susiana","IrSeleu",-300,92.2,7.20411998265593,6.55630250076729,4.96631370086005,4.39984435809915,0.9875,0.9,0.828571428571429,0.9375,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.333333333333333,1,4,1,1,1,1,1
"Susiana","IrSeleu",-200,92.2,4.65507107947129,5.44715803134222,4.96631370086005,4.39984435809915,0.9875,0.9,0.828571428571429,0.9375,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.333333333333333,1,4,1,1,1,1,1
"Susiana","IrPart1",-100,90.2,6.73639650227664,6.30102999566398,5.47712125471966,4.21446665617512,0.677777777777778,0.916666666666667,0.816666666666667,0.9875,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.7,1,3,1,1,1,1,1
"Susiana","IrPart1",0,90.2,7.17609125905568,6.47712125471966,5.60205999132796,4.21446665617512,0.677777777777778,0.916666666666667,0.816666666666667,0.9875,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.7,1,3,1,1,1,1,1
"Susiana","IrElym2",100,62.7,5.72557546033826,6.38729218403286,4.40864750977028,4,0.9,0.925,1,0.925,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.633333333333333,1,NA,1,1,1,NA,1
"Susiana","IrSasn1",300,98,6.69897000433602,6.42519105860674,5,5.40435951857506,0.454545454545455,0.9,0.771428571428571,0.925,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.7,0.9,4.64645099217331,1,1,1,1,1
"Susiana","IrSasn1",400,98,6.69897000433602,6.49492092650563,5.39794000867204,5.40435951857506,0.454545454545455,0.9,0.771428571428571,0.925,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.7,0.9,4.64645099217331,1,1,1,1,1
"Susiana","IrSasn2",500,92.2,6.94939000664491,6.53781909507327,5.60205999132796,5.26901715468524,0.427272727272727,0.97,0.814285714285714,0.975,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.7,1,4.0540936480233,1,1,1,1,1
"Susiana","IrSasn2",600,92.2,7.34439227368511,6.41497334797082,5.69897000433602,5.26901715468524,0.7,0.97,0.814285714285714,0.975,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.7,1,4.0540936480233,1,1,1,1,1
"Susiana","SyCalUm",700,98,7.5017558630756,6.95424250943933,5.62127314760113,3.80769662040821,0.645454545454546,0.908333333333333,0.842857142857143,1,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Susiana","IqAbbs1",800,98,7.44973097121459,6.91907809237607,5.84509804001426,4.4,0.554545454545455,0.908333333333333,0.857142857142857,1,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Susiana","IqAbbs1",900,98,7.02291485876715,6,5.95424250943933,4.4,0.554545454545455,0.908333333333333,0.857142857142857,1,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Susiana","IrBuyid",1000,92.2,6.67508457280305,5.95424250943933,5.09691001300806,4.35482939620722,0.77,0.98,0.814285714285714,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3,1,1,1,1,1
"Susiana","IrSeljq",1100,90.2,7.08278537031645,6.62894369487759,5.95235173410988,4.04776134061307,0.827272727272727,0.825,0.828571428571429,1,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,3.23880670306534,1,1,1,1,1
"Susiana","IqAbbs2",1200,90.2,6.5910646070265,5.8750612633917,6,3.77548687736875,0.888888888888889,0.845454545454545,0.828571428571429,1,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1
"Susiana","IrIlkhn",1300,80.4,6.72015930340596,6.57978359661681,5.14753733286794,4.26643728066237,0.709090909090909,0.9875,0.828571428571429,1,5.84955672623748,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,NA,1,1,3,1,NA,1,1,1
"Susiana","IrAkKoy",1500,88.2,6.94588490648443,6.25527250510331,5.14305917502859,4.00850039149243,0.744444444444444,0.85,0.828571428571429,0.9625,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2.16054814054735,1,1,1,1,1
"Susiana","IrSafvd",1600,98,6.95424250943933,6.43136376415899,5.30102999566398,4.80508814344056,0.809090909090909,0.825,0.842857142857143,1,5,1,2,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,5.66566217909037,1,1,1,1,1
"Upper Egypt","EgBadar",-4400,90.2,1.93655407068025,1.6786617585861,1.90646728156694,1.03523033400263,0.1,0.245454545454545,0.228571428571429,0.1,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
"Upper Egypt","EgNaqa1",-3800,94.1,2.73830343218733,0.974517580527201,2.20490544258111,1.21144899787075,0.1,0.318181818181818,0.25,0.1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,1,0,0,0,NA,0
